Cohen's kappa,#False,#Correct,Error,Accuracy,currentIteration,maxIterations,qualityMeasure,prunning method,enabReduced,minNum,splitAver,Column Header,binNomSplit,useFirstSplit,RowID,knime.workspace
0.7408431237042157,30,120,0.2,0.8,77,12800,Gain ratio,No pruning,True,2,false,AVERAGE_WIND_SPEED,true,false,Row77,/home/z/knime-workspace
0.8165397556224544,21,127,0.14189189189189189,0.8581081081081081,78,12800,Gain ratio,No pruning,True,2,false,AVERAGE_WIND_SPEED,false,true,Row78,/home/z/knime-workspace
0.8165397556224544,21,127,0.14189189189189189,0.8581081081081081,79,12800,Gain ratio,No pruning,True,2,false,AVERAGE_WIND_SPEED,false,false,Row79,/home/z/knime-workspace
0.784011058633798,25,125,0.16666666666666666,0.8333333333333334,80,12800,Gain ratio,No pruning,True,3,true,AVERAGE_FREE_FLOW_SPEED,true,true,Row80,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,81,12800,Gain ratio,No pruning,True,3,true,AVERAGE_FREE_FLOW_SPEED,true,false,Row81,/home/z/knime-workspace
0.755241864036383,28,120,0.1891891891891892,0.8108108108108109,82,12800,Gain ratio,No pruning,True,3,true,AVERAGE_FREE_FLOW_SPEED,false,true,Row82,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,83,12800,Gain ratio,No pruning,True,3,true,AVERAGE_FREE_FLOW_SPEED,false,false,Row83,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,84,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TIME_DIFF,true,true,Row84,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,85,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TIME_DIFF,true,false,Row85,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,86,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TIME_DIFF,false,true,Row86,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,87,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TIME_DIFF,false,false,Row87,/home/z/knime-workspace
0.7588562898317737,28,122,0.18666666666666668,0.8133333333333334,88,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TEMPERATURE,true,true,Row88,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,89,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TEMPERATURE,true,false,Row89,/home/z/knime-workspace
0.7469488827309712,29,119,0.19594594594594594,0.8040540540540541,90,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TEMPERATURE,false,true,Row90,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,91,12800,Gain ratio,No pruning,True,3,true,AVERAGE_TEMPERATURE,false,false,Row91,/home/z/knime-workspace
0.827794041673842,20,130,0.13333333333333333,0.8666666666666667,92,12800,Gain ratio,No pruning,True,3,true,AVERAGE_HUMIDITY,true,true,Row92,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,93,12800,Gain ratio,No pruning,True,3,true,AVERAGE_HUMIDITY,true,false,Row93,/home/z/knime-workspace
0.7463956511463011,29,119,0.19594594594594594,0.8040540540540541,94,12800,Gain ratio,No pruning,True,3,true,AVERAGE_HUMIDITY,false,true,Row94,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,95,12800,Gain ratio,No pruning,True,3,true,AVERAGE_HUMIDITY,false,false,Row95,/home/z/knime-workspace
0.7933528500086102,24,126,0.16,0.84,96,12800,Gain ratio,No pruning,True,3,true,AVERAGE_WIND_SPEED,true,true,Row96,/home/z/knime-workspace
0.8192044997991161,21,129,0.14,0.86,97,12800,Gain ratio,No pruning,True,3,true,AVERAGE_WIND_SPEED,true,false,Row97,/home/z/knime-workspace
0.8022129220890902,23,127,0.15333333333333332,0.8466666666666667,98,12800,Gain ratio,No pruning,True,3,true,AVERAGE_WIND_SPEED,false,true,Row98,/home/z/knime-workspace
0.772831926323868,26,122,0.17567567567567569,0.8243243243243243,99,12800,Gain ratio,No pruning,True,3,true,AVERAGE_WIND_SPEED,false,false,Row99,/home/z/knime-workspace
0.7844208105777523,25,125,0.16666666666666666,0.8333333333333334,100,12800,Gain ratio,No pruning,True,3,false,AVERAGE_FREE_FLOW_SPEED,true,true,Row100,/home/z/knime-workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,101,12800,Gain ratio,No pruning,True,3,false,AVERAGE_FREE_FLOW_SPEED,true,false,Row101,/home/z/knime-workspace
0.7641782236647978,27,121,0.18243243243243243,0.8175675675675675,102,12800,Gain ratio,No pruning,True,3,false,AVERAGE_FREE_FLOW_SPEED,false,true,Row102,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,103,12800,Gain ratio,No pruning,True,3,false,AVERAGE_FREE_FLOW_SPEED,false,false,Row103,/home/z/knime-workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,104,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TIME_DIFF,true,true,Row104,/home/z/knime-workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,105,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TIME_DIFF,true,false,Row105,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,106,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TIME_DIFF,false,true,Row106,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,107,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TIME_DIFF,false,false,Row107,/home/z/knime-workspace
0.7588562898317737,28,122,0.18666666666666668,0.8133333333333334,108,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TEMPERATURE,true,true,Row108,/home/z/knime-workspace
