0;-156.9249439174997;-156.9249439174997;91;0.9993;-100
1;-69.76313520112147;-113.34403955931057;88;0.99860049;-100
2;-291.83534497054484;-172.8411413630553;101;0.9979014696569999;-100
3;-40.63895813772312;-139.79059555672225;129;0.9972029386282399;-100
4;-206.18484061017648;-153.0694445674131;93;0.9965048965712001;-100
5;-89.11017831636002;-142.40956685890424;64;0.9958073431436002;-100
6;-123.10373638354511;-139.65159107671008;103;0.9951102780033997;-100
7;-241.61072094721564;-152.3964823105233;114;0.9944137008087973;-100
8;-245.76140955135958;-162.77036311506066;83;0.9937176112182311;-100
9;-99.66455075818725;-156.45978187937334;76;0.9930220088903783;-100
10;-51.661971341991276;-146.9327081941568;132;0.992326893484155;-100
11;-203.68396067592715;-151.6619792343043;97;0.9916322646587161;-100
12;-93.2925212914644;-147.17202093100894;78;0.990938122073455;-100
13;-173.9269864792446;-149.08308989874007;70;0.9902444653880036;-100
14;-191.61571061767387;-151.91859794666897;110;0.989551294262232;-100
15;-187.56722537151654;-154.14663716072195;107;0.9888586083562484;-100
16;-174.114674247659;-155.3212275776006;63;0.988166407330399;-100
17;-202.7496344830815;-157.95613907234954;65;0.9874746908452676;-100
18;-430.515917320526;-172.30139055909567;107;0.9867834585616759;-100
19;-260.87330360309284;-176.72998621129554;142;0.9860927101406827;-100
20;-104.08803790929923;-173.2708458159624;72;0.9854024452435841;-100
21;-92.55344945765601;-169.60187325422118;78;0.9847126635319136;-100
22;-96.23434727270728;-166.41198082024232;81;0.9840233646674412;-100
23;-143.7894948914301;-165.46937723987512;73;0.9833345483121739;-100
24;-96.360008575282;-162.7050024932914;60;0.9826462141283554;-100
25;-335.6870677854789;-169.3581588506832;96;0.9819583617784655;-100
26;-154.66830717095544;-168.81409026995257;114;0.9812709909252205;-100
27;-111.7584617860727;-166.77638925267115;69;0.9805841012315728;-100
28;-71.0117881546104;-163.4741616286001;68;0.9798976923607107;-100
29;-90.24949522472542;-161.0333394151376;60;0.9792117639760581;-100
30;-115.61680653164387;-159.56828996728296;79;0.9785263157412749;-100
31;-168.69163534635294;-159.8533945103789;83;0.977841347320256;-100
32;-204.79894547906343;-161.21538090336935;121;0.9771568583771317;-100
33;-127.13589367153114;-160.2130430436094;68;0.9764728485762677;-100
34;-133.04506571710513;-159.43681511999498;67;0.9757893175822643;-100
35;-110.06863316152898;-158.0654767322598;64;0.9751062650599567;-100
36;-220.1781872461035;-159.74419863803936;106;0.9744236906744147;-100
37;-140.0260888365169;-159.2253010116835;86;0.9737415940909426;-100
38;-112.35161671718895;-158.02341167079905;80;0.9730599749750789;-100
39;-118.93667041477337;-157.0462431393984;77;0.9723788329925963;-100
40;-214.314348321041;-158.44302619260918;74;0.9716981678095015;-100
41;-386.60755107714874;-163.8755148803363;91;0.9710179790920348;-100
42;-77.207420300011;-161.85997779707293;85;0.9703382665066703;-100
43;-98.46526586870392;-160.41918888961;82;0.9696590297201156;-100
44;-466.03051869128683;-167.2105517740917;89;0.9689802683993115;-100
45;-207.3012787505744;-168.08208931705872;63;0.9683019822114319;-100
46;-127.64315279217293;-167.2216864122739;110;0.9676241708238839;-100
47;-390.90171349192565;-171.88168697643334;109;0.9669468339043071;-100
48;-203.6067168087102;-172.52913656484716;126;0.9662699711205741;-100
49;-170.36515929536932;-172.48585701945763;64;0.9655935821407897;-100
50;-127.07187491310276;-171.59538678207812;127;0.9649176666332911;-100
51;-39.526426921770295;-169.0555990924568;110;0.9642422242666479;-100
52;-248.80859690415627;-170.56037263607377;103;0.9635672547096612;-100
53;-91.76775479632855;-169.1012500834859;69;0.9628927576313644;-100
