0;29.0;29.0;28;0.995;1.0
1;16.0;22.5;15;0.990025;1.0
2;10.0;18.333333333333332;9;0.985074875;1.0
3;21.0;19.0;20;0.9801495006250001;1.0
4;24.0;20.0;23;0.9752487531218751;1.0
5;13.0;18.833333333333332;12;0.9703725093562657;1.0
6;20.0;19.0;19;0.9655206468094844;1.0
7;43.0;22.0;42;0.960693043575437;1.0
8;25.0;22.333333333333332;24;0.9558895783575597;1.0
9;10.0;21.1;9;0.9511101304657719;1.0
10;13.0;20.363636363636363;12;0.946354579813443;1.0
11;35.0;21.583333333333332;34;0.9416228069143757;1.0
12;44.0;23.307692307692307;43;0.9369146928798039;1.0
13;20.0;23.071428571428573;19;0.9322301194154049;1.0
14;27.0;23.333333333333332;26;0.9275689688183278;1.0
15;14.0;22.75;13;0.9229311239742362;1.0
16;24.0;22.823529411764707;23;0.918316468354365;1.0
17;12.0;22.22222222222222;11;0.9137248860125932;1.0
18;10.0;21.57894736842105;9;0.9091562615825302;1.0
19;27.0;21.85;26;0.9046104802746175;1.0
20;27.0;22.095238095238095;26;0.9000874278732445;1.0
21;11.0;21.59090909090909;10;0.8955869907338783;1.0
22;9.0;21.043478260869566;8;0.8911090557802088;1.0
23;18.0;20.916666666666668;17;0.8866535105013078;1.0
24;23.0;21.0;22;0.8822202429488013;1.0
25;25.0;21.153846153846153;24;0.8778091417340573;1.0
26;16.0;20.962962962962962;15;0.8734200960253871;1.0
27;26.0;21.142857142857142;25;0.8690529955452602;1.0
28;10.0;20.75862068965517;9;0.8647077305675338;1.0
29;16.0;20.6;15;0.8603841919146962;1.0
30;27.0;20.806451612903224;26;0.8560822709551227;1.0
31;15.0;20.625;14;0.851801859600347;1.0
32;18.0;20.545454545454547;17;0.8475428503023453;1.0
33;32.0;20.88235294117647;31;0.8433051360508336;1.0
34;39.0;21.4;38;0.8390886103705794;1.0
35;14.0;21.194444444444443;13;0.8348931673187264;1.0
36;24.0;21.27027027027027;23;0.8307187014821328;1.0
37;40.0;21.763157894736842;39;0.8265651079747222;1.0
38;18.0;21.666666666666668;17;0.8224322824348486;1.0
39;12.0;21.425;11;0.8183201210226743;1.0
40;13.0;21.21951219512195;12;0.8142285204175609;1.0
41;46.0;21.80952380952381;45;0.810157377815473;1.0
42;17.0;21.697674418604652;16;0.8061065909263957;1.0
43;21.0;21.681818181818183;20;0.8020760579717637;1.0
44;19.0;21.622222222222224;18;0.798065677681905;1.0
45;25.0;21.695652173913043;24;0.7940753492934954;1.0
46;25.0;21.76595744680851;24;0.7901049725470279;1.0
47;20.0;21.729166666666668;19;0.7861544476842928;1.0
48;21.0;21.714285714285715;20;0.7822236754458713;1.0
49;22.0;21.72;21;0.778312557068642;1.0
50;22.0;21.725490196078432;21;0.7744209942832988;1.0
51;20.0;21.692307692307693;19;0.7705488893118823;1.0
52;10.0;21.471698113207548;9;0.7666961448653229;1.0
53;32.0;21.666666666666668;31;0.7628626641409962;1.0
54;13.0;21.509090909090908;12;0.7590483508202912;1.0
55;34.0;21.732142857142858;33;0.7552531090661897;1.0
56;40.0;22.05263157894737;39;0.7514768435208588;1.0
57;82.0;23.086206896551722;81;0.7477194593032545;1.0
58;30.0;23.203389830508474;29;0.7439808620067382;1.0
59;54.0;23.716666666666665;53;0.7402609576967045;1.0
60;66.0;24.40983606557377;65;0.736559652908221;1.0
61;19.0;24.322580645161292;18;0.7328768546436799;1.0
62;14.0;24.158730158730158;13;0.7292124703704616;1.0
63;19.0;24.078125;18;0.7255664080186093;1.0
64;22.0;24.046153846153846;21;0.7219385759785162;1.0
65;88.0;25.015151515151516;87;0.7183288830986236;1.0
66;19.0;24.925373134328357;18;0.7147372386831305;1.0
67;29.0;24.985294117647058;28;0.7111635524897149;1.0
68;33.0;25.10144927536232;32;0.7076077347272662;1.0
69;41.0;25.32857142857143;40;0.7040696960536299;1.0
70;15.0;25.183098591549296;14;0.7005493475733617;1.0
71;44.0;25.444444444444443;43;0.697046600835495;1.0
72;24.0;25.424657534246574;23;0.6935613678313175;1.0
73;21.0;25.364864864864863;20;0.6900935609921609;1.0
74;79.0;26.08;78;0.6866430931872001;1.0
75;29.0;26.11842105263158;28;0.6832098777212641;1.0
76;21.0;26.051948051948052;20;0.6797938283326578;1.0
77;56.0;26.435897435897434;55;0.6763948591909945;1.0
78;46.0;26.68354430379747;45;0.6730128848950395;1.0
79;41.0;26.8625;40;0.6696478204705644;1.0
80;34.0;26.950617283950617;33;0.6662995813682115;1.0
81;143.0;28.365853658536587;142;0.6629680834613705;1.0
82;43.0;28.542168674698797;42;0.6596532430440636;1.0
83;42.0;28.702380952380953;41;0.6563549768288433;1.0
84;33.0;28.75294117647059;32;0.653073201944699;1.0
85;71.0;29.24418604651163;70;0.6498078359349755;1.0
86;37.0;29.333333333333332;36;0.6465587967553006;1.0
87;25.0;29.28409090909091;24;0.6433260027715241;1.0
88;32.0;29.314606741573034;31;0.6401093727576664;1.0
89;20.0;29.211111111111112;19;0.6369088258938781;1.0
90;106.0;30.054945054945055;105;0.6337242817644086;1.0
91;67.0;30.456521739130434;66;0.6305556603555866;1.0
92;69.0;30.870967741935484;68;0.6274028820538087;1.0
93;46.0;31.03191489361702;45;0.6242658676435396;1.0
94;46.0;31.189473684210526;45;0.6211445383053219;1.0
95;27.0;31.145833333333332;26;0.6180388156137953;1.0
96;120.0;32.06185567010309;119;0.6149486215357263;1.0
97;72.0;32.46938775510204;71;0.6118738784280476;1.0
98;72.0;32.86868686868687;71;0.6088145090359074;1.0
